timestamp,sensor_type,sensor_id,unit,val_0.1µm,val_0.3µm,val_0.5µm
2025-07-15T09:33:02Z,particle,LPM-007,PPM,828,65,23
2025-07-15T09:33:03Z,particle,LPM-007,PPM,828,70,21
2025-07-15T09:33:04Z,particle,LPM-007,PPM,826,69,22
2025-07-15T09:33:05Z,particle,LPM-007,PPM,797,70,21
2025-07-15T09:33:06Z,particle,LPM-007,PPM,827,70,22
2025-07-15T09:33:07Z,particle,LPM-007,PPM,793,66,21
2025-07-15T09:33:08Z,particle,LPM-007,PPM,814,68,19
2025-07-15T09:33:09Z,particle,LPM-007,PPM,778,70,20
2025-07-15T09:33:10Z,particle,LPM-007,PPM,779,75,20
2025-07-15T09:33:11Z,particle,LPM-007,PPM,762,79,19
2025-07-15T09:33:12Z,particle,LPM-007,PPM,779,82,18
2025-07-15T09:33:13Z,particle,LPM-007,PPM,747,83,18
2025-07-15T09:33:14Z,particle,LPM-007,PPM,744,87,18
2025-07-15T09:33:15Z,particle,LPM-007,PPM,748,89,17
2025-07-15T09:33:16Z,particle,LPM-007,PPM,755,85,18
2025-07-15T09:33:17Z,particle,LPM-007,PPM,782,80,18
2025-07-15T09:33:18Z,particle,LPM-007,PPM,785,74,20
2025-07-15T09:33:19Z,particle,LPM-007,PPM,790,77,18
2025-07-15T09:33:20Z,particle,LPM-007,PPM,811,78,18
2025-07-15T09:33:21Z,particle,LPM-007,PPM,774,76,19
2025-07-15T09:33:22Z,particle,LPM-007,PPM,793,72,21
2025-07-15T09:33:23Z,particle,LPM-007,PPM,820,72,20
2025-07-15T09:33:24Z,particle,LPM-007,PPM,811,71,20
2025-07-15T09:33:25Z,particle,LPM-007,PPM,793,71,22
2025-07-15T09:33:26Z,particle,LPM-007,PPM,815,72,21
2025-07-15T09:33:27Z,particle,LPM-007,PPM,815,74,21
2025-07-15T09:33:28Z,particle,LPM-007,PPM,829,69,22
2025-07-15T09:33:29Z,particle,LPM-007,PPM,830,70,21
2025-07-15T09:33:30Z,particle,LPM-007,PPM,792,70,21
2025-07-15T09:33:31Z,particle,LPM-007,PPM,815,71,20
2025-07-15T09:33:32Z,particle,LPM-007,PPM,826,75,22
2025-07-15T09:33:33Z,particle,LPM-007,PPM,808,77,22
2025-07-15T09:33:34Z,particle,LPM-007,PPM,803,74,22
2025-07-15T09:33:35Z,particle,LPM-007,PPM,802,74,24
2025-07-15T09:33:36Z,particle,LPM-007,PPM,802,74,23
2025-07-15T09:33:37Z,particle,LPM-007,PPM,798,69,24
2025-07-15T09:33:38Z,particle,LPM-007,PPM,815,64,24
2025-07-15T09:33:39Z,particle,LPM-007,PPM,789,68,23
2025-07-15T09:33:40Z,particle,LPM-007,PPM,756,71,22
2025-07-15T09:33:41Z,particle,LPM-007,PPM,796,73,21
2025-07-15T09:33:42Z,particle,LPM-007,PPM,805,73,22
2025-07-15T09:33:43Z,particle,LPM-007,PPM,828,77,23
2025-07-15T09:33:44Z,particle,LPM-007,PPM,849,72,23
2025-07-15T09:33:45Z,particle,LPM-007,PPM,850,74,23
2025-07-15T09:33:46Z,particle,LPM-007,PPM,850,76,21
2025-07-15T09:33:47Z,particle,LPM-007,PPM,850,78,21
2025-07-15T09:33:48Z,particle,LPM-007,PPM,852,72,22
2025-07-15T09:33:49Z,particle,LPM-007,PPM,872,68,20
2025-07-15T09:33:50Z,particle,LPM-007,PPM,835,67,21
2025-07-15T09:33:51Z,particle,LPM-007,PPM,835,67,20
2025-07-15T09:33:52Z,particle,LPM-007,PPM,817,62,22
2025-07-15T09:33:53Z,particle,LPM-007,PPM,820,62,22
2025-07-15T09:33:54Z,particle,LPM-007,PPM,837,58,24
2025-07-15T09:33:55Z,particle,LPM-007,PPM,861,60,23
2025-07-15T09:33:56Z,particle,LPM-007,PPM,856,59,23
2025-07-15T09:33:57Z,particle,LPM-007,PPM,873,56,22
2025-07-15T09:33:58Z,particle,LPM-007,PPM,864,56,24
2025-07-15T09:33:59Z,particle,LPM-007,PPM,860,60,24
2025-07-15T09:34:00Z,particle,LPM-007,PPM,831,66,23
2025-07-15T09:34:01Z,particle,LPM-007,PPM,793,64,23
2025-07-15T09:34:02Z,particle,LPM-007,PPM,761,68,22
2025-07-15T09:34:03Z,particle,LPM-007,PPM,777,68,22
2025-07-15T09:34:04Z,particle,LPM-007,PPM,795,70,22
2025-07-15T09:34:05Z,particle,LPM-007,PPM,808,68,22
2025-07-15T09:34:06Z,particle,LPM-007,PPM,775,63,21
2025-07-15T09:34:07Z,particle,LPM-007,PPM,775,67,21
2025-07-15T09:34:08Z,particle,LPM-007,PPM,814,68,21
2025-07-15T09:34:09Z,particle,LPM-007,PPM,840,72,20
2025-07-15T09:34:10Z,particle,LPM-007,PPM,838,76,22
2025-07-15T09:34:11Z,particle,LPM-007,PPM,855,80,23
2025-07-15T09:34:12Z,particle,LPM-007,PPM,828,84,23
2025-07-15T09:34:13Z,particle,LPM-007,PPM,802,85,23
2025-07-15T09:34:14Z,particle,LPM-007,PPM,819,82,23
2025-07-15T09:34:15Z,particle,LPM-007,PPM,807,82,23
2025-07-15T09:34:16Z,particle,LPM-007,PPM,807,77,23
2025-07-15T09:34:17Z,particle,LPM-007,PPM,837,77,22
2025-07-15T09:34:18Z,particle,LPM-007,PPM,832,78,22
2025-07-15T09:34:19Z,particle,LPM-007,PPM,841,78,22
2025-07-15T09:34:20Z,particle,LPM-007,PPM,846,80,21
2025-07-15T09:34:21Z,particle,LPM-007,PPM,872,82,21
2025-07-15T09:34:22Z,particle,LPM-007,PPM,875,82,20
2025-07-15T09:34:23Z,particle,LPM-007,PPM,872,82,20
2025-07-15T09:34:24Z,particle,LPM-007,PPM,845,80,21
2025-07-15T09:34:25Z,particle,LPM-007,PPM,868,80,20
2025-07-15T09:34:26Z,particle,LPM-007,PPM,830,80,21
2025-07-15T09:34:27Z,particle,LPM-007,PPM,856,83,19
2025-07-15T09:34:28Z,particle,LPM-007,PPM,840,83,19
2025-07-15T09:34:29Z,particle,LPM-007,PPM,852,85,20
2025-07-15T09:34:30Z,particle,LPM-007,PPM,826,84,19
2025-07-15T09:34:31Z,particle,LPM-007,PPM,838,81,19
2025-07-15T09:34:32Z,particle,LPM-007,PPM,858,82,20
2025-07-15T09:34:33Z,particle,LPM-007,PPM,833,76,19
2025-07-15T09:34:34Z,particle,LPM-007,PPM,844,81,19
2025-07-15T09:34:35Z,particle,LPM-007,PPM,852,82,19
2025-07-15T09:34:36Z,particle,LPM-007,PPM,869,81,18
2025-07-15T09:34:37Z,particle,LPM-007,PPM,864,85,17
2025-07-15T09:34:38Z,particle,LPM-007,PPM,847,83,18
2025-07-15T09:34:39Z,particle,LPM-007,PPM,859,86,19
2025-07-15T09:34:40Z,particle,LPM-007,PPM,854,81,19
2025-07-15T09:34:41Z,particle,LPM-007,PPM,850,84,19
2025-07-15T09:34:42Z,particle,LPM-007,PPM,812,83,18
2025-07-15T09:34:43Z,particle,LPM-007,PPM,830,84,20
2025-07-15T09:34:44Z,particle,LPM-007,PPM,825,82,19
2025-07-15T09:34:45Z,particle,LPM-007,PPM,840,81,19
2025-07-15T09:34:46Z,particle,LPM-007,PPM,852,84,20
2025-07-15T09:34:47Z,particle,LPM-007,PPM,856,89,20
2025-07-15T09:34:48Z,particle,LPM-007,PPM,844,83,20
2025-07-15T09:34:49Z,particle,LPM-007,PPM,840,87,20
2025-07-15T09:34:50Z,particle,LPM-007,PPM,838,84,22
2025-07-15T09:34:51Z,particle,LPM-007,PPM,851,82,20
2025-07-15T09:34:52Z,particle,LPM-007,PPM,830,79,21
2025-07-15T09:34:53Z,particle,LPM-007,PPM,856,83,20
2025-07-15T09:34:54Z,particle,LPM-007,PPM,839,79,19
2025-07-15T09:34:55Z,particle,LPM-007,PPM,857,80,20
2025-07-15T09:34:56Z,particle,LPM-007,PPM,881,86,20
2025-07-15T09:34:57Z,particle,LPM-007,PPM,871,82,19
2025-07-15T09:34:58Z,particle,LPM-007,PPM,873,81,19
2025-07-15T09:34:59Z,particle,LPM-007,PPM,853,79,19
2025-07-15T09:35:00Z,particle,LPM-007,PPM,831,73,19
2025-07-15T09:35:01Z,particle,LPM-007,PPM,837,70,17
2025-07-15T09:35:02Z,particle,LPM-007,PPM,825,70,18
2025-07-15T09:35:03Z,particle,LPM-007,PPM,800,74,18
2025-07-15T09:35:04Z,particle,LPM-007,PPM,812,78,18
2025-07-15T09:35:05Z,particle,LPM-007,PPM,833,80,17
2025-07-15T09:35:06Z,particle,LPM-007,PPM,842,80,16
2025-07-15T09:35:07Z,particle,LPM-007,PPM,842,82,18
2025-07-15T09:35:08Z,particle,LPM-007,PPM,817,76,17
2025-07-15T09:35:09Z,particle,LPM-007,PPM,782,76,18
2025-07-15T09:35:10Z,particle,LPM-007,PPM,807,79,17
2025-07-15T09:35:11Z,particle,LPM-007,PPM,791,80,17
2025-07-15T09:35:12Z,particle,LPM-007,PPM,777,84,16
2025-07-15T09:35:13Z,particle,LPM-007,PPM,797,88,18
2025-07-15T09:35:14Z,particle,LPM-007,PPM,765,88,18
2025-07-15T09:35:15Z,particle,LPM-007,PPM,775,85,18
2025-07-15T09:35:16Z,particle,LPM-007,PPM,774,85,17
2025-07-15T09:35:17Z,particle,LPM-007,PPM,750,86,17
2025-07-15T09:35:18Z,particle,LPM-007,PPM,720,84,16
2025-07-15T09:35:19Z,particle,LPM-007,PPM,733,81,17
2025-07-15T09:35:20Z,particle,LPM-007,PPM,741,83,17
2025-07-15T09:35:21Z,particle,LPM-007,PPM,752,83,16
2025-07-15T09:35:22Z,particle,LPM-007,PPM,714,81,16
2025-07-15T09:35:23Z,particle,LPM-007,PPM,717,82,17
2025-07-15T09:35:24Z,particle,LPM-007,PPM,744,79,17
2025-07-15T09:35:25Z,particle,LPM-007,PPM,719,80,16
2025-07-15T09:35:26Z,particle,LPM-007,PPM,729,83,17
2025-07-15T09:35:27Z,particle,LPM-007,PPM,696,81,15
2025-07-15T09:35:28Z,particle,LPM-007,PPM,665,86,17
2025-07-15T09:35:29Z,particle,LPM-007,PPM,688,90,15
2025-07-15T09:35:30Z,particle,LPM-007,PPM,694,91,17
2025-07-15T09:35:31Z,particle,LPM-007,PPM,713,91,18
2025-07-15T09:35:32Z,particle,LPM-007,PPM,710,96,18
2025-07-15T09:35:33Z,particle,LPM-007,PPM,742,93,18
2025-07-15T09:35:34Z,particle,LPM-007,PPM,763,93,19
2025-07-15T09:35:35Z,particle,LPM-007,PPM,794,92,19
2025-07-15T09:35:36Z,particle,LPM-007,PPM,766,91,19
2025-07-15T09:35:37Z,particle,LPM-007,PPM,780,87,21
2025-07-15T09:35:38Z,particle,LPM-007,PPM,814,84,20
2025-07-15T09:35:39Z,particle,LPM-007,PPM,806,79,20
2025-07-15T09:35:40Z,particle,LPM-007,PPM,822,83,19
2025-07-15T09:35:41Z,particle,LPM-007,PPM,827,79,21
2025-07-15T09:35:42Z,particle,LPM-007,PPM,849,76,19
2025-07-15T09:35:43Z,particle,LPM-007,PPM,849,80,19
2025-07-15T09:35:44Z,particle,LPM-007,PPM,859,84,20
2025-07-15T09:35:45Z,particle,LPM-007,PPM,884,79,22
2025-07-15T09:35:46Z,particle,LPM-007,PPM,885,79,22
2025-07-15T09:35:47Z,particle,LPM-007,PPM,884,80,24
2025-07-15T09:35:48Z,particle,LPM-007,PPM,880,80,23
2025-07-15T09:35:49Z,particle,LPM-007,PPM,880,83,24
2025-07-15T09:35:50Z,particle,LPM-007,PPM,897,86,25
2025-07-15T09:35:51Z,particle,LPM-007,PPM,872,81,25
2025-07-15T09:35:52Z,particle,LPM-007,PPM,884,81,24
2025-07-15T09:35:53Z,particle,LPM-007,PPM,911,84,24
2025-07-15T09:35:54Z,particle,LPM-007,PPM,939,82,22
2025-07-15T09:35:55Z,particle,LPM-007,PPM,936,81,22
2025-07-15T09:35:56Z,particle,LPM-007,PPM,962,82,23
2025-07-15T09:35:57Z,particle,LPM-007,PPM,957,79,22
2025-07-15T09:35:58Z,particle,LPM-007,PPM,940,82,23
2025-07-15T09:35:59Z,particle,LPM-007,PPM,907,77,23
2025-07-15T09:36:00Z,particle,LPM-007,PPM,908,74,23
2025-07-15T09:36:01Z,particle,LPM-007,PPM,877,72,23
2025-07-15T09:36:02Z,particle,LPM-007,PPM,875,67,24
2025-07-15T09:36:03Z,particle,LPM-007,PPM,837,66,22
2025-07-15T09:36:04Z,particle,LPM-007,PPM,834,71,24
2025-07-15T09:36:05Z,particle,LPM-007,PPM,840,73,22
2025-07-15T09:36:06Z,particle,LPM-007,PPM,843,68,22
2025-07-15T09:36:07Z,particle,LPM-007,PPM,814,71,22
2025-07-15T09:36:08Z,particle,LPM-007,PPM,847,75,21
2025-07-15T09:36:09Z,particle,LPM-007,PPM,849,79,20
2025-07-15T09:36:10Z,particle,LPM-007,PPM,821,77,20
2025-07-15T09:36:11Z,particle,LPM-007,PPM,846,72,19
2025-07-15T09:36:12Z,particle,LPM-007,PPM,851,72,19
2025-07-15T09:36:13Z,particle,LPM-007,PPM,837,77,20
2025-07-15T09:36:14Z,particle,LPM-007,PPM,864,83,21
2025-07-15T09:36:15Z,particle,LPM-007,PPM,890,83,21
2025-07-15T09:36:16Z,particle,LPM-007,PPM,883,87,20
2025-07-15T09:36:17Z,particle,LPM-007,PPM,889,92,20
2025-07-15T09:36:18Z,particle,LPM-007,PPM,890,93,21
2025-07-15T09:36:19Z,particle,LPM-007,PPM,915,89,20
2025-07-15T09:36:20Z,particle,LPM-007,PPM,900,90,22
2025-07-15T09:36:21Z,particle,LPM-007,PPM,918,90,21
2025-07-15T09:36:22Z,particle,LPM-007,PPM,902,90,20
2025-07-15T09:36:23Z,particle,LPM-007,PPM,880,92,22
2025-07-15T09:36:24Z,particle,LPM-007,PPM,905,95,21
2025-07-15T09:36:25Z,particle,LPM-007,PPM,928,96,20
2025-07-15T09:36:26Z,particle,LPM-007,PPM,930,91,20
2025-07-15T09:36:27Z,particle,LPM-007,PPM,907,94,21
2025-07-15T09:36:28Z,particle,LPM-007,PPM,868,96,21
2025-07-15T09:36:29Z,particle,LPM-007,PPM,896,95,19
2025-07-15T09:36:30Z,particle,LPM-007,PPM,916,98,19
2025-07-15T09:36:31Z,particle,LPM-007,PPM,898,102,19
2025-07-15T09:36:32Z,particle,LPM-007,PPM,871,98,20
2025-07-15T09:36:33Z,particle,LPM-007,PPM,881,101,19
2025-07-15T09:36:34Z,particle,LPM-007,PPM,909,102,19
2025-07-15T09:36:35Z,particle,LPM-007,PPM,879,102,18
2025-07-15T09:36:36Z,particle,LPM-007,PPM,904,97,17
2025-07-15T09:36:37Z,particle,LPM-007,PPM,906,101,17
2025-07-15T09:36:38Z,particle,LPM-007,PPM,898,96,17
2025-07-15T09:36:39Z,particle,LPM-007,PPM,892,96,16
2025-07-15T09:36:40Z,particle,LPM-007,PPM,857,93,17
2025-07-15T09:36:41Z,particle,LPM-007,PPM,867,91,16
2025-07-15T09:36:42Z,particle,LPM-007,PPM,875,85,17
2025-07-15T09:36:43Z,particle,LPM-007,PPM,859,80,18
2025-07-15T09:36:44Z,particle,LPM-007,PPM,841,85,19
2025-07-15T09:36:45Z,particle,LPM-007,PPM,871,80,20
2025-07-15T09:36:46Z,particle,LPM-007,PPM,832,80,19
2025-07-15T09:36:47Z,particle,LPM-007,PPM,836,86,18
2025-07-15T09:36:48Z,particle,LPM-007,PPM,833,83,18
2025-07-15T09:36:49Z,particle,LPM-007,PPM,831,82,19
2025-07-15T09:36:50Z,particle,LPM-007,PPM,870,81,19
2025-07-15T09:36:51Z,particle,LPM-007,PPM,851,81,18
2025-07-15T09:36:52Z,particle,LPM-007,PPM,846,82,19
2025-07-15T09:36:53Z,particle,LPM-007,PPM,867,81,20
2025-07-15T09:36:54Z,particle,LPM-007,PPM,896,83,21
2025-07-15T09:36:55Z,particle,LPM-007,PPM,885,81,19
2025-07-15T09:36:56Z,particle,LPM-007,PPM,845,85,19
2025-07-15T09:36:57Z,particle,LPM-007,PPM,864,90,18
2025-07-15T09:36:58Z,particle,LPM-007,PPM,887,85,20
2025-07-15T09:36:59Z,particle,LPM-007,PPM,879,83,19
2025-07-15T09:37:00Z,particle,LPM-007,PPM,848,78,19
2025-07-15T09:37:01Z,particle,LPM-007,PPM,833,73,20
2025-07-15T09:37:02Z,particle,LPM-007,PPM,851,71,20
2025-07-15T09:37:03Z,particle,LPM-007,PPM,844,70,20
2025-07-15T09:37:04Z,particle,LPM-007,PPM,853,75,20
2025-07-15T09:37:05Z,particle,LPM-007,PPM,856,71,19
2025-07-15T09:37:06Z,particle,LPM-007,PPM,828,72,19
2025-07-15T09:37:07Z,particle,LPM-007,PPM,844,74,19
2025-07-15T09:37:08Z,particle,LPM-007,PPM,872,72,20
2025-07-15T09:37:09Z,particle,LPM-007,PPM,833,70,21
2025-07-15T09:37:10Z,particle,LPM-007,PPM,827,73,21
2025-07-15T09:37:11Z,particle,LPM-007,PPM,836,77,21
2025-07-15T09:37:12Z,particle,LPM-007,PPM,810,72,20
2025-07-15T09:37:13Z,particle,LPM-007,PPM,785,68,19
2025-07-15T09:37:14Z,particle,LPM-007,PPM,757,72,18
2025-07-15T09:37:15Z,particle,LPM-007,PPM,752,69,20
2025-07-15T09:37:16Z,particle,LPM-007,PPM,714,74,21
2025-07-15T09:37:17Z,particle,LPM-007,PPM,744,68,22
2025-07-15T09:37:18Z,particle,LPM-007,PPM,738,71,22
2025-07-15T09:37:19Z,particle,LPM-007,PPM,759,70,23
2025-07-15T09:37:20Z,particle,LPM-007,PPM,744,72,24
2025-07-15T09:37:21Z,particle,LPM-007,PPM,712,75,24
2025-07-15T09:37:22Z,particle,LPM-007,PPM,717,80,23
2025-07-15T09:37:23Z,particle,LPM-007,PPM,701,79,24
2025-07-15T09:37:24Z,particle,LPM-007,PPM,692,77,24
2025-07-15T09:37:25Z,particle,LPM-007,PPM,717,79,24
2025-07-15T09:37:26Z,particle,LPM-007,PPM,701,75,24
2025-07-15T09:37:27Z,particle,LPM-007,PPM,705,76,24
2025-07-15T09:37:28Z,particle,LPM-007,PPM,719,79,24
2025-07-15T09:37:29Z,particle,LPM-007,PPM,708,81,25
2025-07-15T09:37:30Z,particle,LPM-007,PPM,710,80,25
2025-07-15T09:37:31Z,particle,LPM-007,PPM,713,83,24
2025-07-15T09:37:32Z,particle,LPM-007,PPM,679,82,25
2025-07-15T09:37:33Z,particle,LPM-007,PPM,698,77,24
2025-07-15T09:37:34Z,particle,LPM-007,PPM,684,79,23
2025-07-15T09:37:35Z,particle,LPM-007,PPM,716,83,24
2025-07-15T09:37:36Z,particle,LPM-007,PPM,688,85,25
2025-07-15T09:37:37Z,particle,LPM-007,PPM,657,87,23
2025-07-15T09:37:38Z,particle,LPM-007,PPM,674,84,22
2025-07-15T09:37:39Z,particle,LPM-007,PPM,694,79,22
2025-07-15T09:37:40Z,particle,LPM-007,PPM,709,83,22
2025-07-15T09:37:41Z,particle,LPM-007,PPM,693,86,23
2025-07-15T09:37:42Z,particle,LPM-007,PPM,687,92,23
2025-07-15T09:37:43Z,particle,LPM-007,PPM,669,94,24
2025-07-15T09:37:44Z,particle,LPM-007,PPM,699,90,22
2025-07-15T09:37:45Z,particle,LPM-007,PPM,681,92,24
2025-07-15T09:37:46Z,particle,LPM-007,PPM,690,95,25
2025-07-15T09:37:47Z,particle,LPM-007,PPM,715,96,25
2025-07-15T09:37:48Z,particle,LPM-007,PPM,733,92,26
2025-07-15T09:37:49Z,particle,LPM-007,PPM,703,90,26
2025-07-15T09:37:50Z,particle,LPM-007,PPM,701,94,25
2025-07-15T09:37:51Z,particle,LPM-007,PPM,702,89,25
2025-07-15T09:37:52Z,particle,LPM-007,PPM,679,87,24
2025-07-15T09:37:53Z,particle,LPM-007,PPM,651,81,25
2025-07-15T09:37:54Z,particle,LPM-007,PPM,667,82,23
2025-07-15T09:37:55Z,particle,LPM-007,PPM,684,81,24
2025-07-15T09:37:56Z,particle,LPM-007,PPM,654,87,22
2025-07-15T09:37:57Z,particle,LPM-007,PPM,671,86,23
2025-07-15T09:37:58Z,particle,LPM-007,PPM,673,86,22
2025-07-15T09:37:59Z,particle,LPM-007,PPM,708,84,21
2025-07-15T09:38:00Z,particle,LPM-007,PPM,738,81,21
2025-07-15T09:38:01Z,particle,LPM-007,PPM,745,85,22
2025-07-15T09:38:02Z,particle,LPM-007,PPM,745,83,22
2025-07-15T09:38:03Z,particle,LPM-007,PPM,719,82,22
2025-07-15T09:38:04Z,particle,LPM-007,PPM,728,81,22
2025-07-15T09:38:05Z,particle,LPM-007,PPM,733,78,23
2025-07-15T09:38:06Z,particle,LPM-007,PPM,755,77,24
2025-07-15T09:38:07Z,particle,LPM-007,PPM,770,83,24
2025-07-15T09:38:08Z,particle,LPM-007,PPM,784,77,26
2025-07-15T09:38:09Z,particle,LPM-007,PPM,804,73,24
2025-07-15T09:38:10Z,particle,LPM-007,PPM,813,68,23
2025-07-15T09:38:11Z,particle,LPM-007,PPM,828,66,24
2025-07-15T09:38:12Z,particle,LPM-007,PPM,802,64,25
2025-07-15T09:38:13Z,particle,LPM-007,PPM,823,65,26
2025-07-15T09:38:14Z,particle,LPM-007,PPM,813,62,26
2025-07-15T09:38:15Z,particle,LPM-007,PPM,837,68,26
2025-07-15T09:38:16Z,particle,LPM-007,PPM,819,62,26
2025-07-15T09:38:17Z,particle,LPM-007,PPM,789,66,27
2025-07-15T09:38:18Z,particle,LPM-007,PPM,807,70,28
2025-07-15T09:38:19Z,particle,LPM-007,PPM,821,71,27
2025-07-15T09:38:20Z,particle,LPM-007,PPM,845,74,26
2025-07-15T09:38:21Z,particle,LPM-007,PPM,864,78,25
2025-07-15T09:38:22Z,particle,LPM-007,PPM,856,78,23
2025-07-15T09:38:23Z,particle,LPM-007,PPM,877,78,22
2025-07-15T09:38:24Z,particle,LPM-007,PPM,848,83,22
2025-07-15T09:38:25Z,particle,LPM-007,PPM,855,84,22
2025-07-15T09:38:26Z,particle,LPM-007,PPM,846,78,20
2025-07-15T09:38:27Z,particle,LPM-007,PPM,860,83,20
2025-07-15T09:38:28Z,particle,LPM-007,PPM,855,87,21
2025-07-15T09:38:29Z,particle,LPM-007,PPM,850,82,21
2025-07-15T09:38:30Z,particle,LPM-007,PPM,850,81,19
2025-07-15T09:38:31Z,particle,LPM-007,PPM,850,81,19
2025-07-15T09:38:32Z,particle,LPM-007,PPM,871,87,20
2025-07-15T09:38:33Z,particle,LPM-007,PPM,865,82,19
2025-07-15T09:38:34Z,particle,LPM-007,PPM,835,80,18
2025-07-15T09:38:35Z,particle,LPM-007,PPM,814,84,18
2025-07-15T09:38:36Z,particle,LPM-007,PPM,791,86,18
2025-07-15T09:38:37Z,particle,LPM-007,PPM,808,86,19
2025-07-15T09:38:38Z,particle,LPM-007,PPM,769,85,21
2025-07-15T09:38:39Z,particle,LPM-007,PPM,773,83,20
2025-07-15T09:38:40Z,particle,LPM-007,PPM,789,86,19
2025-07-15T09:38:41Z,particle,LPM-007,PPM,748,86,19
2025-07-15T09:38:42Z,particle,LPM-007,PPM,728,91,18
2025-07-15T09:38:43Z,particle,LPM-007,PPM,754,87,18
2025-07-15T09:38:44Z,particle,LPM-007,PPM,765,83,20
2025-07-15T09:38:45Z,particle,LPM-007,PPM,770,83,18
2025-07-15T09:38:46Z,particle,LPM-007,PPM,800,80,19
2025-07-15T09:38:47Z,particle,LPM-007,PPM,803,79,20
2025-07-15T09:38:48Z,particle,LPM-007,PPM,827,81,20
