timestamp,sensor_type,sensor_id,unit,val_0.1µm,val_0.3µm,val_0.5µm
2025-07-15T09:34:59Z,particle,LPM-008,PPM,853,78,19
2025-07-15T09:35:00Z,particle,LPM-008,PPM,831,74,18
2025-07-15T09:35:01Z,particle,LPM-008,PPM,838,71,17
2025-07-15T09:35:02Z,particle,LPM-008,PPM,825,70,17
2025-07-15T09:35:03Z,particle,LPM-008,PPM,799,73,18
2025-07-15T09:35:04Z,particle,LPM-008,PPM,811,78,17
2025-07-15T09:35:05Z,particle,LPM-008,PPM,833,81,17
2025-07-15T09:35:06Z,particle,LPM-008,PPM,841,81,17
2025-07-15T09:35:07Z,particle,LPM-008,PPM,842,82,17
2025-07-15T09:35:08Z,particle,LPM-008,PPM,817,76,17
2025-07-15T09:35:09Z,particle,LPM-008,PPM,781,76,17
2025-07-15T09:35:10Z,particle,LPM-008,PPM,807,79,18
2025-07-15T09:35:11Z,particle,LPM-008,PPM,792,79,16
2025-07-15T09:35:12Z,particle,LPM-008,PPM,777,84,17
2025-07-15T09:35:13Z,particle,LPM-008,PPM,798,89,17
2025-07-15T09:35:14Z,particle,LPM-008,PPM,765,87,19
2025-07-15T09:35:15Z,particle,LPM-008,PPM,774,84,19
2025-07-15T09:35:16Z,particle,LPM-008,PPM,774,85,17
2025-07-15T09:35:17Z,particle,LPM-008,PPM,749,87,17
2025-07-15T09:35:18Z,particle,LPM-008,PPM,721,85,17
2025-07-15T09:35:19Z,particle,LPM-008,PPM,732,81,17
2025-07-15T09:35:20Z,particle,LPM-008,PPM,740,83,16
2025-07-15T09:35:21Z,particle,LPM-008,PPM,753,82,16
2025-07-15T09:35:22Z,particle,LPM-008,PPM,715,80,17
2025-07-15T09:35:23Z,particle,LPM-008,PPM,716,82,16
2025-07-15T09:35:24Z,particle,LPM-008,PPM,744,79,16
2025-07-15T09:35:25Z,particle,LPM-008,PPM,720,79,17
2025-07-15T09:35:26Z,particle,LPM-008,PPM,728,83,16
2025-07-15T09:35:27Z,particle,LPM-008,PPM,696,81,15
2025-07-15T09:35:28Z,particle,LPM-008,PPM,666,86,17
2025-07-15T09:35:29Z,particle,LPM-008,PPM,688,90,16
2025-07-15T09:35:30Z,particle,LPM-008,PPM,694,92,16
2025-07-15T09:35:31Z,particle,LPM-008,PPM,713,91,17
2025-07-15T09:35:32Z,particle,LPM-008,PPM,710,95,17
2025-07-15T09:35:33Z,particle,LPM-008,PPM,742,93,18
2025-07-15T09:35:34Z,particle,LPM-008,PPM,763,93,19
2025-07-15T09:35:35Z,particle,LPM-008,PPM,793,92,19
2025-07-15T09:35:36Z,particle,LPM-008,PPM,766,91,19
2025-07-15T09:35:37Z,particle,LPM-008,PPM,779,86,21
2025-07-15T09:35:38Z,particle,LPM-008,PPM,815,83,21
2025-07-15T09:35:39Z,particle,LPM-008,PPM,807,80,21
2025-07-15T09:35:40Z,particle,LPM-008,PPM,823,83,19
2025-07-15T09:35:41Z,particle,LPM-008,PPM,827,79,21
2025-07-15T09:35:42Z,particle,LPM-008,PPM,850,76,20
2025-07-15T09:35:43Z,particle,LPM-008,PPM,850,81,20
2025-07-15T09:35:44Z,particle,LPM-008,PPM,858,84,20
2025-07-15T09:35:45Z,particle,LPM-008,PPM,883,78,22
2025-07-15T09:35:46Z,particle,LPM-008,PPM,884,78,22
2025-07-15T09:35:47Z,particle,LPM-008,PPM,885,79,24
2025-07-15T09:35:48Z,particle,LPM-008,PPM,880,80,23
2025-07-15T09:35:49Z,particle,LPM-008,PPM,880,82,25
2025-07-15T09:35:50Z,particle,LPM-008,PPM,897,87,25
2025-07-15T09:35:51Z,particle,LPM-008,PPM,872,82,25
2025-07-15T09:35:52Z,particle,LPM-008,PPM,884,82,24
2025-07-15T09:35:53Z,particle,LPM-008,PPM,911,84,24
2025-07-15T09:35:54Z,particle,LPM-008,PPM,940,82,23
2025-07-15T09:35:55Z,particle,LPM-008,PPM,936,81,23
2025-07-15T09:35:56Z,particle,LPM-008,PPM,962,83,23
2025-07-15T09:35:57Z,particle,LPM-008,PPM,957,80,22
2025-07-15T09:35:58Z,particle,LPM-008,PPM,940,82,23
2025-07-15T09:35:59Z,particle,LPM-008,PPM,908,77,23
2025-07-15T09:36:00Z,particle,LPM-008,PPM,907,74,23
2025-07-15T09:36:01Z,particle,LPM-008,PPM,877,71,23
2025-07-15T09:36:02Z,particle,LPM-008,PPM,876,68,24
2025-07-15T09:36:03Z,particle,LPM-008,PPM,838,67,23
2025-07-15T09:36:04Z,particle,LPM-008,PPM,834,71,24
2025-07-15T09:36:05Z,particle,LPM-008,PPM,841,72,22
2025-07-15T09:36:06Z,particle,LPM-008,PPM,843,67,23
2025-07-15T09:36:07Z,particle,LPM-008,PPM,814,71,22
2025-07-15T09:36:08Z,particle,LPM-008,PPM,847,75,21
2025-07-15T09:36:09Z,particle,LPM-008,PPM,849,78,20
2025-07-15T09:36:10Z,particle,LPM-008,PPM,822,76,20
2025-07-15T09:36:11Z,particle,LPM-008,PPM,845,72,20
2025-07-15T09:36:12Z,particle,LPM-008,PPM,851,72,19
2025-07-15T09:36:13Z,particle,LPM-008,PPM,837,77,20
2025-07-15T09:36:14Z,particle,LPM-008,PPM,865,83,20
2025-07-15T09:36:15Z,particle,LPM-008,PPM,890,84,22
2025-07-15T09:36:16Z,particle,LPM-008,PPM,882,87,21
2025-07-15T09:36:17Z,particle,LPM-008,PPM,889,91,21
2025-07-15T09:36:18Z,particle,LPM-008,PPM,890,92,21
2025-07-15T09:36:19Z,particle,LPM-008,PPM,916,89,20
2025-07-15T09:36:20Z,particle,LPM-008,PPM,901,89,21
2025-07-15T09:36:21Z,particle,LPM-008,PPM,917,89,22
2025-07-15T09:36:22Z,particle,LPM-008,PPM,902,89,21
2025-07-15T09:36:23Z,particle,LPM-008,PPM,880,93,21
2025-07-15T09:36:24Z,particle,LPM-008,PPM,904,95,21
2025-07-15T09:36:25Z,particle,LPM-008,PPM,928,96,21
2025-07-15T09:36:26Z,particle,LPM-008,PPM,930,91,21
2025-07-15T09:36:27Z,particle,LPM-008,PPM,907,94,21
2025-07-15T09:36:28Z,particle,LPM-008,PPM,868,96,21
2025-07-15T09:36:29Z,particle,LPM-008,PPM,896,94,19
2025-07-15T09:36:30Z,particle,LPM-008,PPM,916,98,19
2025-07-15T09:36:31Z,particle,LPM-008,PPM,898,102,18
2025-07-15T09:36:32Z,particle,LPM-008,PPM,870,98,20
2025-07-15T09:36:33Z,particle,LPM-008,PPM,881,102,18
2025-07-15T09:36:34Z,particle,LPM-008,PPM,908,102,19
2025-07-15T09:36:35Z,particle,LPM-008,PPM,878,101,18
2025-07-15T09:36:36Z,particle,LPM-008,PPM,905,97,17
2025-07-15T09:36:37Z,particle,LPM-008,PPM,905,101,17
2025-07-15T09:36:38Z,particle,LPM-008,PPM,898,97,17
2025-07-15T09:36:39Z,particle,LPM-008,PPM,892,96,17
2025-07-15T09:36:40Z,particle,LPM-008,PPM,857,93,18
2025-07-15T09:36:41Z,particle,LPM-008,PPM,868,91,16
2025-07-15T09:36:42Z,particle,LPM-008,PPM,875,85,18
2025-07-15T09:36:43Z,particle,LPM-008,PPM,860,80,19
2025-07-15T09:36:44Z,particle,LPM-008,PPM,840,86,19
2025-07-15T09:36:45Z,particle,LPM-008,PPM,872,80,20
2025-07-15T09:36:46Z,particle,LPM-008,PPM,832,80,18
2025-07-15T09:36:47Z,particle,LPM-008,PPM,836,86,18
2025-07-15T09:36:48Z,particle,LPM-008,PPM,834,83,18
2025-07-15T09:36:49Z,particle,LPM-008,PPM,831,82,18
2025-07-15T09:36:50Z,particle,LPM-008,PPM,870,80,19
2025-07-15T09:36:51Z,particle,LPM-008,PPM,851,80,19
2025-07-15T09:36:52Z,particle,LPM-008,PPM,846,82,20
2025-07-15T09:36:53Z,particle,LPM-008,PPM,868,81,19
2025-07-15T09:36:54Z,particle,LPM-008,PPM,895,84,21
2025-07-15T09:36:55Z,particle,LPM-008,PPM,885,80,19
2025-07-15T09:36:56Z,particle,LPM-008,PPM,846,85,20
2025-07-15T09:36:57Z,particle,LPM-008,PPM,863,91,18
2025-07-15T09:36:58Z,particle,LPM-008,PPM,888,85,20
2025-07-15T09:36:59Z,particle,LPM-008,PPM,878,83,19
2025-07-15T09:37:00Z,particle,LPM-008,PPM,849,78,20
2025-07-15T09:37:01Z,particle,LPM-008,PPM,833,73,20
2025-07-15T09:37:02Z,particle,LPM-008,PPM,850,71,20
2025-07-15T09:37:03Z,particle,LPM-008,PPM,844,69,19
2025-07-15T09:37:04Z,particle,LPM-008,PPM,853,75,20
2025-07-15T09:37:05Z,particle,LPM-008,PPM,856,72,19
2025-07-15T09:37:06Z,particle,LPM-008,PPM,828,71,19
2025-07-15T09:37:07Z,particle,LPM-008,PPM,845,73,20
2025-07-15T09:37:08Z,particle,LPM-008,PPM,871,73,20
2025-07-15T09:37:09Z,particle,LPM-008,PPM,832,70,20
2025-07-15T09:37:10Z,particle,LPM-008,PPM,827,72,21
2025-07-15T09:37:11Z,particle,LPM-008,PPM,835,78,20
2025-07-15T09:37:12Z,particle,LPM-008,PPM,810,72,20
2025-07-15T09:37:13Z,particle,LPM-008,PPM,784,68,19
2025-07-15T09:37:14Z,particle,LPM-008,PPM,757,71,19
2025-07-15T09:37:15Z,particle,LPM-008,PPM,752,68,20
2025-07-15T09:37:16Z,particle,LPM-008,PPM,715,74,20
2025-07-15T09:37:17Z,particle,LPM-008,PPM,744,68,21
2025-07-15T09:37:18Z,particle,LPM-008,PPM,739,72,21
2025-07-15T09:37:19Z,particle,LPM-008,PPM,759,70,22
2025-07-15T09:37:20Z,particle,LPM-008,PPM,744,72,23
2025-07-15T09:37:21Z,particle,LPM-008,PPM,712,75,25
2025-07-15T09:37:22Z,particle,LPM-008,PPM,716,81,23
2025-07-15T09:37:23Z,particle,LPM-008,PPM,700,78,24
2025-07-15T09:37:24Z,particle,LPM-008,PPM,693,77,25
2025-07-15T09:37:25Z,particle,LPM-008,PPM,716,79,25
2025-07-15T09:37:26Z,particle,LPM-008,PPM,702,75,24
2025-07-15T09:37:27Z,particle,LPM-008,PPM,704,75,24
2025-07-15T09:37:28Z,particle,LPM-008,PPM,720,79,25
2025-07-15T09:37:29Z,particle,LPM-008,PPM,707,80,25
2025-07-15T09:37:30Z,particle,LPM-008,PPM,710,80,25
2025-07-15T09:37:31Z,particle,LPM-008,PPM,712,83,25
2025-07-15T09:37:32Z,particle,LPM-008,PPM,679,81,24
2025-07-15T09:37:33Z,particle,LPM-008,PPM,699,77,23
2025-07-15T09:37:34Z,particle,LPM-008,PPM,684,80,24
2025-07-15T09:37:35Z,particle,LPM-008,PPM,716,83,23
2025-07-15T09:37:36Z,particle,LPM-008,PPM,687,85,25
2025-07-15T09:37:37Z,particle,LPM-008,PPM,658,87,23
2025-07-15T09:37:38Z,particle,LPM-008,PPM,674,83,22
2025-07-15T09:37:39Z,particle,LPM-008,PPM,694,78,23
2025-07-15T09:37:40Z,particle,LPM-008,PPM,710,82,22
2025-07-15T09:37:41Z,particle,LPM-008,PPM,693,86,24
2025-07-15T09:37:42Z,particle,LPM-008,PPM,688,92,23
2025-07-15T09:37:43Z,particle,LPM-008,PPM,668,94,24
2025-07-15T09:37:44Z,particle,LPM-008,PPM,699,89,23
2025-07-15T09:37:45Z,particle,LPM-008,PPM,680,92,24
2025-07-15T09:37:46Z,particle,LPM-008,PPM,690,94,24
2025-07-15T09:37:47Z,particle,LPM-008,PPM,715,97,25
2025-07-15T09:37:48Z,particle,LPM-008,PPM,732,93,26
2025-07-15T09:37:49Z,particle,LPM-008,PPM,704,91,26
2025-07-15T09:37:50Z,particle,LPM-008,PPM,701,94,26
2025-07-15T09:37:51Z,particle,LPM-008,PPM,702,89,24
2025-07-15T09:37:52Z,particle,LPM-008,PPM,678,87,24
2025-07-15T09:37:53Z,particle,LPM-008,PPM,651,82,25
2025-07-15T09:37:54Z,particle,LPM-008,PPM,666,82,24
2025-07-15T09:37:55Z,particle,LPM-008,PPM,684,82,24
2025-07-15T09:37:56Z,particle,LPM-008,PPM,653,87,23
2025-07-15T09:37:57Z,particle,LPM-008,PPM,672,85,23
2025-07-15T09:37:58Z,particle,LPM-008,PPM,673,85,22
2025-07-15T09:37:59Z,particle,LPM-008,PPM,709,85,20
2025-07-15T09:38:00Z,particle,LPM-008,PPM,738,82,20
2025-07-15T09:38:01Z,particle,LPM-008,PPM,745,84,21
2025-07-15T09:38:02Z,particle,LPM-008,PPM,744,82,22
2025-07-15T09:38:03Z,particle,LPM-008,PPM,719,82,23
2025-07-15T09:38:04Z,particle,LPM-008,PPM,727,82,23
2025-07-15T09:38:05Z,particle,LPM-008,PPM,733,79,24
2025-07-15T09:38:06Z,particle,LPM-008,PPM,754,77,25
2025-07-15T09:38:07Z,particle,LPM-008,PPM,770,83,25
2025-07-15T09:38:08Z,particle,LPM-008,PPM,783,78,26
2025-07-15T09:38:09Z,particle,LPM-008,PPM,804,73,24
2025-07-15T09:38:10Z,particle,LPM-008,PPM,814,69,23
2025-07-15T09:38:11Z,particle,LPM-008,PPM,829,67,25
2025-07-15T09:38:12Z,particle,LPM-008,PPM,801,63,26
2025-07-15T09:38:13Z,particle,LPM-008,PPM,824,66,25
2025-07-15T09:38:14Z,particle,LPM-008,PPM,812,62,26
2025-07-15T09:38:15Z,particle,LPM-008,PPM,837,67,26
2025-07-15T09:38:16Z,particle,LPM-008,PPM,819,63,27
2025-07-15T09:38:17Z,particle,LPM-008,PPM,789,66,28
2025-07-15T09:38:18Z,particle,LPM-008,PPM,807,69,28
2025-07-15T09:38:19Z,particle,LPM-008,PPM,820,71,26
2025-07-15T09:38:20Z,particle,LPM-008,PPM,846,73,25
2025-07-15T09:38:21Z,particle,LPM-008,PPM,864,78,25
2025-07-15T09:38:22Z,particle,LPM-008,PPM,857,78,23
2025-07-15T09:38:23Z,particle,LPM-008,PPM,877,78,22
2025-07-15T09:38:24Z,particle,LPM-008,PPM,847,82,22
2025-07-15T09:38:25Z,particle,LPM-008,PPM,855,83,22
2025-07-15T09:38:26Z,particle,LPM-008,PPM,847,78,20
2025-07-15T09:38:27Z,particle,LPM-008,PPM,860,83,20
2025-07-15T09:38:28Z,particle,LPM-008,PPM,855,86,20
2025-07-15T09:38:29Z,particle,LPM-008,PPM,849,82,21
2025-07-15T09:38:30Z,particle,LPM-008,PPM,850,82,20
2025-07-15T09:38:31Z,particle,LPM-008,PPM,849,82,20
2025-07-15T09:38:32Z,particle,LPM-008,PPM,872,87,19
2025-07-15T09:38:33Z,particle,LPM-008,PPM,865,82,19
2025-07-15T09:38:34Z,particle,LPM-008,PPM,834,81,17
2025-07-15T09:38:35Z,particle,LPM-008,PPM,814,83,18
2025-07-15T09:38:36Z,particle,LPM-008,PPM,791,86,18
2025-07-15T09:38:37Z,particle,LPM-008,PPM,809,86,19
2025-07-15T09:38:38Z,particle,LPM-008,PPM,769,85,21
2025-07-15T09:38:39Z,particle,LPM-008,PPM,773,82,19
2025-07-15T09:38:40Z,particle,LPM-008,PPM,789,85,19
2025-07-15T09:38:41Z,particle,LPM-008,PPM,749,86,19
2025-07-15T09:38:42Z,particle,LPM-008,PPM,728,90,19
2025-07-15T09:38:43Z,particle,LPM-008,PPM,755,87,18
2025-07-15T09:38:44Z,particle,LPM-008,PPM,766,83,20
2025-07-15T09:38:45Z,particle,LPM-008,PPM,771,84,19
2025-07-15T09:38:46Z,particle,LPM-008,PPM,800,79,20
2025-07-15T09:38:47Z,particle,LPM-008,PPM,804,78,19
2025-07-15T09:38:48Z,particle,LPM-008,PPM,826,80,20
