timestamp,sensor_type,sensor_id,unit,val_0.1µm,val_0.3µm,val_0.5µm
2025-07-15T09:32:33Z,particle,LPM-009,PPM,860,73,24
2025-07-15T09:32:34Z,particle,LPM-009,PPM,877,76,26
2025-07-15T09:32:35Z,particle,LPM-009,PPM,841,77,26
2025-07-15T09:32:36Z,particle,LPM-009,PPM,828,76,26
2025-07-15T09:32:37Z,particle,LPM-009,PPM,815,74,26
2025-07-15T09:32:38Z,particle,LPM-009,PPM,822,77,24
2025-07-15T09:32:39Z,particle,LPM-009,PPM,813,76,24
2025-07-15T09:32:40Z,particle,LPM-009,PPM,806,74,25
2025-07-15T09:32:41Z,particle,LPM-009,PPM,784,71,24
2025-07-15T09:32:42Z,particle,LPM-009,PPM,805,75,23
2025-07-15T09:32:43Z,particle,LPM-009,PPM,807,78,23
2025-07-15T09:32:44Z,particle,LPM-009,PPM,821,77,23
2025-07-15T09:32:45Z,particle,LPM-009,PPM,840,77,23
2025-07-15T09:32:46Z,particle,LPM-009,PPM,866,79,23
2025-07-15T09:32:47Z,particle,LPM-009,PPM,826,80,24
2025-07-15T09:32:48Z,particle,LPM-009,PPM,839,84,24
2025-07-15T09:32:49Z,particle,LPM-009,PPM,842,85,25
2025-07-15T09:32:50Z,particle,LPM-009,PPM,845,83,25
2025-07-15T09:32:51Z,particle,LPM-009,PPM,878,77,24
2025-07-15T09:32:52Z,particle,LPM-009,PPM,866,77,23
2025-07-15T09:32:53Z,particle,LPM-009,PPM,845,73,22
2025-07-15T09:32:54Z,particle,LPM-009,PPM,852,73,22
2025-07-15T09:32:55Z,particle,LPM-009,PPM,881,73,21
2025-07-15T09:32:56Z,particle,LPM-009,PPM,904,77,22
2025-07-15T09:32:57Z,particle,LPM-009,PPM,927,79,22
2025-07-15T09:32:58Z,particle,LPM-009,PPM,927,80,22
2025-07-15T09:32:59Z,particle,LPM-009,PPM,944,75,22
2025-07-15T09:33:00Z,particle,LPM-009,PPM,931,81,22
2025-07-15T09:33:01Z,particle,LPM-009,PPM,917,83,21
2025-07-15T09:33:02Z,particle,LPM-009,PPM,943,83,20
2025-07-15T09:33:03Z,particle,LPM-009,PPM,917,80,20
2025-07-15T09:33:04Z,particle,LPM-009,PPM,922,80,21
2025-07-15T09:33:05Z,particle,LPM-009,PPM,888,86,19
2025-07-15T09:33:06Z,particle,LPM-009,PPM,853,89,19
2025-07-15T09:33:07Z,particle,LPM-009,PPM,844,85,19
2025-07-15T09:33:08Z,particle,LPM-009,PPM,867,82,18
2025-07-15T09:33:09Z,particle,LPM-009,PPM,857,84,20
2025-07-15T09:33:10Z,particle,LPM-009,PPM,832,82,20
2025-07-15T09:33:11Z,particle,LPM-009,PPM,863,79,20
2025-07-15T09:33:12Z,particle,LPM-009,PPM,848,84,22
2025-07-15T09:33:13Z,particle,LPM-009,PPM,850,88,21
2025-07-15T09:33:14Z,particle,LPM-009,PPM,843,86,22
2025-07-15T09:33:15Z,particle,LPM-009,PPM,842,87,22
2025-07-15T09:33:16Z,particle,LPM-009,PPM,825,91,23
2025-07-15T09:33:17Z,particle,LPM-009,PPM,819,86,24
2025-07-15T09:33:18Z,particle,LPM-009,PPM,786,88,23
2025-07-15T09:33:19Z,particle,LPM-009,PPM,792,86,22
2025-07-15T09:33:20Z,particle,LPM-009,PPM,806,82,22
2025-07-15T09:33:21Z,particle,LPM-009,PPM,767,83,23
2025-07-15T09:33:22Z,particle,LPM-009,PPM,737,85,23
2025-07-15T09:33:23Z,particle,LPM-009,PPM,740,89,21
2025-07-15T09:33:24Z,particle,LPM-009,PPM,737,84,21
2025-07-15T09:33:25Z,particle,LPM-009,PPM,712,78,20
2025-07-15T09:33:26Z,particle,LPM-009,PPM,706,80,20
2025-07-15T09:33:27Z,particle,LPM-009,PPM,697,79,20
2025-07-15T09:33:28Z,particle,LPM-009,PPM,703,84,19
2025-07-15T09:33:29Z,particle,LPM-009,PPM,691,88,19
2025-07-15T09:33:30Z,particle,LPM-009,PPM,706,86,17
2025-07-15T09:33:31Z,particle,LPM-009,PPM,745,81,17
2025-07-15T09:33:32Z,particle,LPM-009,PPM,772,84,19
2025-07-15T09:33:33Z,particle,LPM-009,PPM,790,84,17
2025-07-15T09:33:34Z,particle,LPM-009,PPM,754,89,17
2025-07-15T09:33:35Z,particle,LPM-009,PPM,786,88,17
2025-07-15T09:33:36Z,particle,LPM-009,PPM,790,87,18
2025-07-15T09:33:37Z,particle,LPM-009,PPM,783,91,19
2025-07-15T09:33:38Z,particle,LPM-009,PPM,798,87,21
2025-07-15T09:33:39Z,particle,LPM-009,PPM,799,83,19
2025-07-15T09:33:40Z,particle,LPM-009,PPM,782,80,19
2025-07-15T09:33:41Z,particle,LPM-009,PPM,771,82,19
2025-07-15T09:33:42Z,particle,LPM-009,PPM,772,82,20
2025-07-15T09:33:43Z,particle,LPM-009,PPM,805,81,20
2025-07-15T09:33:44Z,particle,LPM-009,PPM,767,84,19
2025-07-15T09:33:45Z,particle,LPM-009,PPM,753,80,19
2025-07-15T09:33:46Z,particle,LPM-009,PPM,743,83,20
2025-07-15T09:33:47Z,particle,LPM-009,PPM,705,82,21
2025-07-15T09:33:48Z,particle,LPM-009,PPM,726,82,20
2025-07-15T09:33:49Z,particle,LPM-009,PPM,702,77,21
2025-07-15T09:33:50Z,particle,LPM-009,PPM,674,73,20
2025-07-15T09:33:51Z,particle,LPM-009,PPM,696,73,20
2025-07-15T09:33:52Z,particle,LPM-009,PPM,704,76,19
2025-07-15T09:33:53Z,particle,LPM-009,PPM,696,74,19
2025-07-15T09:33:54Z,particle,LPM-009,PPM,658,69,19
2025-07-15T09:33:55Z,particle,LPM-009,PPM,666,73,20
2025-07-15T09:33:56Z,particle,LPM-009,PPM,680,77,22
2025-07-15T09:33:57Z,particle,LPM-009,PPM,686,77,22
2025-07-15T09:33:58Z,particle,LPM-009,PPM,714,79,22
2025-07-15T09:33:59Z,particle,LPM-009,PPM,714,81,22
2025-07-15T09:34:00Z,particle,LPM-009,PPM,723,82,21
2025-07-15T09:34:01Z,particle,LPM-009,PPM,733,78,20
2025-07-15T09:34:02Z,particle,LPM-009,PPM,746,79,19
2025-07-15T09:34:03Z,particle,LPM-009,PPM,781,83,18
2025-07-15T09:34:04Z,particle,LPM-009,PPM,761,83,19
2025-07-15T09:34:05Z,particle,LPM-009,PPM,765,80,19
2025-07-15T09:34:06Z,particle,LPM-009,PPM,783,80,19
2025-07-15T09:34:07Z,particle,LPM-009,PPM,779,77,18
2025-07-15T09:34:08Z,particle,LPM-009,PPM,797,79,17
2025-07-15T09:34:09Z,particle,LPM-009,PPM,795,81,17
2025-07-15T09:34:10Z,particle,LPM-009,PPM,759,83,16
2025-07-15T09:34:11Z,particle,LPM-009,PPM,781,86,16
2025-07-15T09:34:12Z,particle,LPM-009,PPM,766,84,15
2025-07-15T09:34:13Z,particle,LPM-009,PPM,734,87,14
2025-07-15T09:34:14Z,particle,LPM-009,PPM,748,82,14
2025-07-15T09:34:15Z,particle,LPM-009,PPM,752,87,15
2025-07-15T09:34:16Z,particle,LPM-009,PPM,764,90,15
2025-07-15T09:34:17Z,particle,LPM-009,PPM,761,92,15
2025-07-15T09:34:18Z,particle,LPM-009,PPM,762,95,15
2025-07-15T09:34:19Z,particle,LPM-009,PPM,791,90,14
2025-07-15T09:34:20Z,particle,LPM-009,PPM,773,88,14
2025-07-15T09:34:21Z,particle,LPM-009,PPM,769,82,13
2025-07-15T09:34:22Z,particle,LPM-009,PPM,749,80,12
2025-07-15T09:34:23Z,particle,LPM-009,PPM,771,82,14
2025-07-15T09:34:24Z,particle,LPM-009,PPM,763,77,14
2025-07-15T09:34:25Z,particle,LPM-009,PPM,752,83,15
2025-07-15T09:34:26Z,particle,LPM-009,PPM,768,80,16
2025-07-15T09:34:27Z,particle,LPM-009,PPM,734,75,14
2025-07-15T09:34:28Z,particle,LPM-009,PPM,700,72,14
2025-07-15T09:34:29Z,particle,LPM-009,PPM,693,72,15
2025-07-15T09:34:30Z,particle,LPM-009,PPM,703,78,13
2025-07-15T09:34:31Z,particle,LPM-009,PPM,736,82,15
2025-07-15T09:34:32Z,particle,LPM-009,PPM,700,86,15
2025-07-15T09:34:33Z,particle,LPM-009,PPM,725,83,15
2025-07-15T09:34:34Z,particle,LPM-009,PPM,718,84,16
2025-07-15T09:34:35Z,particle,LPM-009,PPM,755,80,16
2025-07-15T09:34:36Z,particle,LPM-009,PPM,767,82,17
2025-07-15T09:34:37Z,particle,LPM-009,PPM,791,80,17
2025-07-15T09:34:38Z,particle,LPM-009,PPM,770,84,17
2025-07-15T09:34:39Z,particle,LPM-009,PPM,771,87,18
2025-07-15T09:34:40Z,particle,LPM-009,PPM,784,84,17
2025-07-15T09:34:41Z,particle,LPM-009,PPM,783,84,18
2025-07-15T09:34:42Z,particle,LPM-009,PPM,744,86,18
2025-07-15T09:34:43Z,particle,LPM-009,PPM,758,82,18
2025-07-15T09:34:44Z,particle,LPM-009,PPM,745,77,18
2025-07-15T09:34:45Z,particle,LPM-009,PPM,776,77,19
2025-07-15T09:34:46Z,particle,LPM-009,PPM,757,78,20
2025-07-15T09:34:47Z,particle,LPM-009,PPM,742,80,19
2025-07-15T09:34:48Z,particle,LPM-009,PPM,767,84,19
2025-07-15T09:34:49Z,particle,LPM-009,PPM,793,80,19
2025-07-15T09:34:50Z,particle,LPM-009,PPM,766,84,19
2025-07-15T09:34:51Z,particle,LPM-009,PPM,764,86,19
2025-07-15T09:34:52Z,particle,LPM-009,PPM,724,85,20
2025-07-15T09:34:53Z,particle,LPM-009,PPM,714,80,19
2025-07-15T09:34:54Z,particle,LPM-009,PPM,722,86,20
2025-07-15T09:34:55Z,particle,LPM-009,PPM,755,84,19
2025-07-15T09:34:56Z,particle,LPM-009,PPM,748,81,20
2025-07-15T09:34:57Z,particle,LPM-009,PPM,782,81,21
2025-07-15T09:34:58Z,particle,LPM-009,PPM,790,83,22
2025-07-15T09:34:59Z,particle,LPM-009,PPM,794,77,23
2025-07-15T09:35:00Z,particle,LPM-009,PPM,793,75,22
2025-07-15T09:35:01Z,particle,LPM-009,PPM,773,79,21
2025-07-15T09:35:02Z,particle,LPM-009,PPM,789,74,21
2025-07-15T09:35:03Z,particle,LPM-009,PPM,764,71,22
2025-07-15T09:35:04Z,particle,LPM-009,PPM,775,72,20
2025-07-15T09:35:05Z,particle,LPM-009,PPM,763,72,22
2025-07-15T09:35:06Z,particle,LPM-009,PPM,779,74,20
2025-07-15T09:35:07Z,particle,LPM-009,PPM,784,75,20
2025-07-15T09:35:08Z,particle,LPM-009,PPM,758,77,18
2025-07-15T09:35:09Z,particle,LPM-009,PPM,740,76,18
2025-07-15T09:35:10Z,particle,LPM-009,PPM,707,79,19
2025-07-15T09:35:11Z,particle,LPM-009,PPM,669,82,19
2025-07-15T09:35:12Z,particle,LPM-009,PPM,689,83,18
2025-07-15T09:35:13Z,particle,LPM-009,PPM,697,80,17
2025-07-15T09:35:14Z,particle,LPM-009,PPM,703,84,17
2025-07-15T09:35:15Z,particle,LPM-009,PPM,704,83,18
2025-07-15T09:35:16Z,particle,LPM-009,PPM,730,78,20
2025-07-15T09:35:17Z,particle,LPM-009,PPM,754,74,19
2025-07-15T09:35:18Z,particle,LPM-009,PPM,756,77,18
2025-07-15T09:35:19Z,particle,LPM-009,PPM,783,81,19
2025-07-15T09:35:20Z,particle,LPM-009,PPM,780,83,19
2025-07-15T09:35:21Z,particle,LPM-009,PPM,760,87,17
2025-07-15T09:35:22Z,particle,LPM-009,PPM,740,91,16
2025-07-15T09:35:23Z,particle,LPM-009,PPM,779,87,16
2025-07-15T09:35:24Z,particle,LPM-009,PPM,804,85,17
2025-07-15T09:35:25Z,particle,LPM-009,PPM,812,86,17
2025-07-15T09:35:26Z,particle,LPM-009,PPM,792,84,17
2025-07-15T09:35:27Z,particle,LPM-009,PPM,802,86,17
2025-07-15T09:35:28Z,particle,LPM-009,PPM,821,81,17
2025-07-15T09:35:29Z,particle,LPM-009,PPM,783,86,18
2025-07-15T09:35:30Z,particle,LPM-009,PPM,771,84,17
2025-07-15T09:35:31Z,particle,LPM-009,PPM,795,87,18
2025-07-15T09:35:32Z,particle,LPM-009,PPM,811,86,18
2025-07-15T09:35:33Z,particle,LPM-009,PPM,821,85,20
2025-07-15T09:35:34Z,particle,LPM-009,PPM,804,80,20
2025-07-15T09:35:35Z,particle,LPM-009,PPM,788,83,21
2025-07-15T09:35:36Z,particle,LPM-009,PPM,811,83,21
2025-07-15T09:35:37Z,particle,LPM-009,PPM,777,86,21
2025-07-15T09:35:38Z,particle,LPM-009,PPM,778,83,20
2025-07-15T09:35:39Z,particle,LPM-009,PPM,788,80,21
2025-07-15T09:35:40Z,particle,LPM-009,PPM,798,81,20
2025-07-15T09:35:41Z,particle,LPM-009,PPM,825,82,19
2025-07-15T09:35:42Z,particle,LPM-009,PPM,820,86,19
2025-07-15T09:35:43Z,particle,LPM-009,PPM,829,91,18
2025-07-15T09:35:44Z,particle,LPM-009,PPM,793,92,18
2025-07-15T09:35:45Z,particle,LPM-009,PPM,756,92,19
2025-07-15T09:35:46Z,particle,LPM-009,PPM,774,89,19
2025-07-15T09:35:47Z,particle,LPM-009,PPM,749,84,21
2025-07-15T09:35:48Z,particle,LPM-009,PPM,742,83,19
2025-07-15T09:35:49Z,particle,LPM-009,PPM,764,78,19
2025-07-15T09:35:50Z,particle,LPM-009,PPM,787,79,20
2025-07-15T09:35:51Z,particle,LPM-009,PPM,764,84,20
2025-07-15T09:35:52Z,particle,LPM-009,PPM,742,87,19
2025-07-15T09:35:53Z,particle,LPM-009,PPM,702,81,20
2025-07-15T09:35:54Z,particle,LPM-009,PPM,680,77,20
2025-07-15T09:35:55Z,particle,LPM-009,PPM,672,77,19
2025-07-15T09:35:56Z,particle,LPM-009,PPM,656,81,19
2025-07-15T09:35:57Z,particle,LPM-009,PPM,674,81,19
2025-07-15T09:35:58Z,particle,LPM-009,PPM,700,87,18
2025-07-15T09:35:59Z,particle,LPM-009,PPM,727,83,17
2025-07-15T09:36:00Z,particle,LPM-009,PPM,750,79,19
2025-07-15T09:36:01Z,particle,LPM-009,PPM,763,79,18
2025-07-15T09:36:02Z,particle,LPM-009,PPM,791,75,18
2025-07-15T09:36:03Z,particle,LPM-009,PPM,759,72,17
2025-07-15T09:36:04Z,particle,LPM-009,PPM,725,74,18
2025-07-15T09:36:05Z,particle,LPM-009,PPM,753,72,18
2025-07-15T09:36:06Z,particle,LPM-009,PPM,714,69,19
2025-07-15T09:36:07Z,particle,LPM-009,PPM,734,75,21
2025-07-15T09:36:08Z,particle,LPM-009,PPM,705,73,21
2025-07-15T09:36:09Z,particle,LPM-009,PPM,711,78,20
2025-07-15T09:36:10Z,particle,LPM-009,PPM,734,81,22
2025-07-15T09:36:11Z,particle,LPM-009,PPM,765,85,20
2025-07-15T09:36:12Z,particle,LPM-009,PPM,786,80,19
2025-07-15T09:36:13Z,particle,LPM-009,PPM,762,77,21
2025-07-15T09:36:14Z,particle,LPM-009,PPM,766,82,22
2025-07-15T09:36:15Z,particle,LPM-009,PPM,726,85,22
2025-07-15T09:36:16Z,particle,LPM-009,PPM,728,82,22
2025-07-15T09:36:17Z,particle,LPM-009,PPM,727,85,20
2025-07-15T09:36:18Z,particle,LPM-009,PPM,746,83,20
2025-07-15T09:36:19Z,particle,LPM-009,PPM,760,80,20
2025-07-15T09:36:20Z,particle,LPM-009,PPM,773,82,20
2025-07-15T09:36:21Z,particle,LPM-009,PPM,781,82,21
2025-07-15T09:36:22Z,particle,LPM-009,PPM,805,81,21
2025-07-15T09:36:23Z,particle,LPM-009,PPM,808,85,23
2025-07-15T09:36:24Z,particle,LPM-009,PPM,827,81,23
2025-07-15T09:36:25Z,particle,LPM-009,PPM,790,84,23
2025-07-15T09:36:26Z,particle,LPM-009,PPM,752,79,23
2025-07-15T09:36:27Z,particle,LPM-009,PPM,747,74,21
2025-07-15T09:36:28Z,particle,LPM-009,PPM,779,75,20
2025-07-15T09:36:29Z,particle,LPM-009,PPM,807,76,19
2025-07-15T09:36:30Z,particle,LPM-009,PPM,835,79,20
2025-07-15T09:36:31Z,particle,LPM-009,PPM,861,79,19
2025-07-15T09:36:32Z,particle,LPM-009,PPM,853,82,19
2025-07-15T09:36:33Z,particle,LPM-009,PPM,842,79,20
2025-07-15T09:36:34Z,particle,LPM-009,PPM,827,84,20
2025-07-15T09:36:35Z,particle,LPM-009,PPM,816,88,19
2025-07-15T09:36:36Z,particle,LPM-009,PPM,840,86,21
2025-07-15T09:36:37Z,particle,LPM-009,PPM,821,82,19
2025-07-15T09:36:38Z,particle,LPM-009,PPM,827,81,18
2025-07-15T09:36:39Z,particle,LPM-009,PPM,832,81,20
2025-07-15T09:36:40Z,particle,LPM-009,PPM,855,81,20
2025-07-15T09:36:41Z,particle,LPM-009,PPM,867,78,21
2025-07-15T09:36:42Z,particle,LPM-009,PPM,848,81,19
2025-07-15T09:36:43Z,particle,LPM-009,PPM,841,83,21
2025-07-15T09:36:44Z,particle,LPM-009,PPM,825,87,21
2025-07-15T09:36:45Z,particle,LPM-009,PPM,794,82,20
2025-07-15T09:36:46Z,particle,LPM-009,PPM,806,81,19
2025-07-15T09:36:47Z,particle,LPM-009,PPM,778,78,21
2025-07-15T09:36:48Z,particle,LPM-009,PPM,789,78,20
2025-07-15T09:36:49Z,particle,LPM-009,PPM,784,82,20
2025-07-15T09:36:50Z,particle,LPM-009,PPM,786,83,20
2025-07-15T09:36:51Z,particle,LPM-009,PPM,795,82,21
2025-07-15T09:36:52Z,particle,LPM-009,PPM,817,79,21
2025-07-15T09:36:53Z,particle,LPM-009,PPM,793,82,22
2025-07-15T09:36:54Z,particle,LPM-009,PPM,764,86,20
2025-07-15T09:36:55Z,particle,LPM-009,PPM,745,89,21
2025-07-15T09:36:56Z,particle,LPM-009,PPM,751,92,21
2025-07-15T09:36:57Z,particle,LPM-009,PPM,779,89,22
2025-07-15T09:36:58Z,particle,LPM-009,PPM,798,84,20
2025-07-15T09:36:59Z,particle,LPM-009,PPM,810,82,20
2025-07-15T09:37:00Z,particle,LPM-009,PPM,814,79,20
2025-07-15T09:37:01Z,particle,LPM-009,PPM,780,81,21
2025-07-15T09:37:02Z,particle,LPM-009,PPM,783,82,20
2025-07-15T09:37:03Z,particle,LPM-009,PPM,760,77,19
2025-07-15T09:37:04Z,particle,LPM-009,PPM,769,81,20
2025-07-15T09:37:05Z,particle,LPM-009,PPM,771,79,19
2025-07-15T09:37:06Z,particle,LPM-009,PPM,755,77,17
2025-07-15T09:37:07Z,particle,LPM-009,PPM,736,79,17
2025-07-15T09:37:08Z,particle,LPM-009,PPM,717,82,18
2025-07-15T09:37:09Z,particle,LPM-009,PPM,719,78,18
2025-07-15T09:37:10Z,particle,LPM-009,PPM,705,78,18
2025-07-15T09:37:11Z,particle,LPM-009,PPM,684,77,17
2025-07-15T09:37:12Z,particle,LPM-009,PPM,658,75,19
2025-07-15T09:37:13Z,particle,LPM-009,PPM,637,73,18
2025-07-15T09:37:14Z,particle,LPM-009,PPM,647,76,17
2025-07-15T09:37:15Z,particle,LPM-009,PPM,612,79,16
2025-07-15T09:37:16Z,particle,LPM-009,PPM,584,75,15
2025-07-15T09:37:17Z,particle,LPM-009,PPM,563,76,15
2025-07-15T09:37:18Z,particle,LPM-009,PPM,530,81,15
2025-07-15T09:37:19Z,particle,LPM-009,PPM,551,84,14
2025-07-15T09:37:20Z,particle,LPM-009,PPM,550,86,15
2025-07-15T09:37:21Z,particle,LPM-009,PPM,555,87,15
2025-07-15T09:37:22Z,particle,LPM-009,PPM,581,93,14
2025-07-15T09:37:23Z,particle,LPM-009,PPM,544,89,15
2025-07-15T09:37:24Z,particle,LPM-009,PPM,513,94,17
2025-07-15T09:37:25Z,particle,LPM-009,PPM,534,90,17
2025-07-15T09:37:26Z,particle,LPM-009,PPM,535,86,16
2025-07-15T09:37:27Z,particle,LPM-009,PPM,554,85,16
2025-07-15T09:37:28Z,particle,LPM-009,PPM,567,84,17
2025-07-15T09:37:29Z,particle,LPM-009,PPM,574,83,18
2025-07-15T09:37:30Z,particle,LPM-009,PPM,584,81,20
2025-07-15T09:37:31Z,particle,LPM-009,PPM,551,83,19
2025-07-15T09:37:32Z,particle,LPM-009,PPM,527,80,19
2025-07-15T09:37:33Z,particle,LPM-009,PPM,541,83,19
2025-07-15T09:37:34Z,particle,LPM-009,PPM,574,82,19
2025-07-15T09:37:35Z,particle,LPM-009,PPM,579,82,20
2025-07-15T09:37:36Z,particle,LPM-009,PPM,593,81,20
2025-07-15T09:37:37Z,particle,LPM-009,PPM,593,84,20
2025-07-15T09:37:38Z,particle,LPM-009,PPM,561,80,19
2025-07-15T09:37:39Z,particle,LPM-009,PPM,541,77,19
2025-07-15T09:37:40Z,particle,LPM-009,PPM,569,79,18
2025-07-15T09:37:41Z,particle,LPM-009,PPM,580,80,18
2025-07-15T09:37:42Z,particle,LPM-009,PPM,574,81,17
2025-07-15T09:37:43Z,particle,LPM-009,PPM,600,84,17
2025-07-15T09:37:44Z,particle,LPM-009,PPM,620,79,16
2025-07-15T09:37:45Z,particle,LPM-009,PPM,625,81,17
2025-07-15T09:37:46Z,particle,LPM-009,PPM,656,82,17
2025-07-15T09:37:47Z,particle,LPM-009,PPM,634,83,17
2025-07-15T09:37:48Z,particle,LPM-009,PPM,629,86,17
2025-07-15T09:37:49Z,particle,LPM-009,PPM,643,85,17
2025-07-15T09:37:50Z,particle,LPM-009,PPM,608,80,19
2025-07-15T09:37:51Z,particle,LPM-009,PPM,572,75,18
2025-07-15T09:37:52Z,particle,LPM-009,PPM,574,79,20
2025-07-15T09:37:53Z,particle,LPM-009,PPM,570,73,20
2025-07-15T09:37:54Z,particle,LPM-009,PPM,577,76,21
2025-07-15T09:37:55Z,particle,LPM-009,PPM,605,79,20
2025-07-15T09:37:56Z,particle,LPM-009,PPM,609,75,21
2025-07-15T09:37:57Z,particle,LPM-009,PPM,631,76,21
2025-07-15T09:37:58Z,particle,LPM-009,PPM,593,71,21
2025-07-15T09:37:59Z,particle,LPM-009,PPM,569,68,21
2025-07-15T09:38:00Z,particle,LPM-009,PPM,593,73,21
2025-07-15T09:38:01Z,particle,LPM-009,PPM,594,75,19
2025-07-15T09:38:02Z,particle,LPM-009,PPM,603,73,19
2025-07-15T09:38:03Z,particle,LPM-009,PPM,594,76,21
2025-07-15T09:38:04Z,particle,LPM-009,PPM,580,78,20
2025-07-15T09:38:05Z,particle,LPM-009,PPM,552,83,20
2025-07-15T09:38:06Z,particle,LPM-009,PPM,524,79,20
2025-07-15T09:38:07Z,particle,LPM-009,PPM,533,84,20
2025-07-15T09:38:08Z,particle,LPM-009,PPM,524,89,19
2025-07-15T09:38:09Z,particle,LPM-009,PPM,538,84,18
2025-07-15T09:38:10Z,particle,LPM-009,PPM,516,90,20
2025-07-15T09:38:11Z,particle,LPM-009,PPM,486,94,21
2025-07-15T09:38:12Z,particle,LPM-009,PPM,492,100,21
2025-07-15T09:38:13Z,particle,LPM-009,PPM,493,98,20
2025-07-15T09:38:14Z,particle,LPM-009,PPM,512,96,19
2025-07-15T09:38:15Z,particle,LPM-009,PPM,474,96,19
2025-07-15T09:38:16Z,particle,LPM-009,PPM,452,91,20
2025-07-15T09:38:17Z,particle,LPM-009,PPM,456,87,19
2025-07-15T09:38:18Z,particle,LPM-009,PPM,484,82,20
2025-07-15T09:38:19Z,particle,LPM-009,PPM,506,81,19
2025-07-15T09:38:20Z,particle,LPM-009,PPM,514,80,19
2025-07-15T09:38:21Z,particle,LPM-009,PPM,518,86,18
2025-07-15T09:38:22Z,particle,LPM-009,PPM,539,83,18
2025-07-15T09:38:23Z,particle,LPM-009,PPM,508,84,17
2025-07-15T09:38:24Z,particle,LPM-009,PPM,471,85,17
2025-07-15T09:38:25Z,particle,LPM-009,PPM,444,79,16
2025-07-15T09:38:26Z,particle,LPM-009,PPM,413,76,15
2025-07-15T09:38:27Z,particle,LPM-009,PPM,409,73,14
2025-07-15T09:38:28Z,particle,LPM-009,PPM,426,67,14
2025-07-15T09:38:29Z,particle,LPM-009,PPM,429,72,14
2025-07-15T09:38:30Z,particle,LPM-009,PPM,400,68,13
2025-07-15T09:38:31Z,particle,LPM-009,PPM,382,67,13
2025-07-15T09:38:32Z,particle,LPM-009,PPM,402,66,14
2025-07-15T09:38:33Z,particle,LPM-009,PPM,425,69,14
2025-07-15T09:38:34Z,particle,LPM-009,PPM,432,71,14
2025-07-15T09:38:35Z,particle,LPM-009,PPM,465,76,14
2025-07-15T09:38:36Z,particle,LPM-009,PPM,481,76,16
2025-07-15T09:38:37Z,particle,LPM-009,PPM,505,78,16
2025-07-15T09:38:38Z,particle,LPM-009,PPM,534,80,18
2025-07-15T09:38:39Z,particle,LPM-009,PPM,545,86,18
2025-07-15T09:38:40Z,particle,LPM-009,PPM,584,85,18
2025-07-15T09:38:41Z,particle,LPM-009,PPM,545,79,18
2025-07-15T09:38:42Z,particle,LPM-009,PPM,532,79,19
2025-07-15T09:38:43Z,particle,LPM-009,PPM,562,80,20
2025-07-15T09:38:44Z,particle,LPM-009,PPM,551,79,21
2025-07-15T09:38:45Z,particle,LPM-009,PPM,559,84,20
2025-07-15T09:38:46Z,particle,LPM-009,PPM,583,82,20
2025-07-15T09:38:47Z,particle,LPM-009,PPM,572,83,19
2025-07-15T09:38:48Z,particle,LPM-009,PPM,589,83,20
